bookId,title,author,coverImg,rating,language,isbn,genres,bookFormat,category
1004,"Everything, Everything","Nicola Yoon (Goodreads Author), David Yoon (Goodreads Author) (Illustrations)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450515891l/18692431._SY475_.jpg,4.05,English,9.78E+12,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Audiobook', 'Young Adult Contemporary', 'Teen', 'Coming Of Age', 'Young Adult Romance']",Hardcover,Young Adult
1005,Timeline,Michael Crichton,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405420745l/7669.jpg,3.85,English,9.78E+12,"['Science Fiction', 'Fiction', 'Thriller', 'Time Travel', 'Historical Fiction', 'Fantasy', 'Adventure', 'Historical', 'Science Fiction Fantasy', 'Suspense']",Mass Market Paperback,Science Fiction
1006,This Present Darkness,Frank E. Peretti,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388202265l/17309.jpg,4.23,English,9.78E+12,"['Fiction', 'Christian Fiction', 'Christian', 'Fantasy', 'Thriller', 'Religion', 'Spirituality', 'Christianity', 'Faith', 'Supernatural']",Paperback,Fiction
1007,"Go, Dog. Go!",P.D. Eastman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333578440l/460548.jpg,4.1,English,9.78E+12,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Dogs', 'Kids', 'Juvenile', 'Poetry', 'Fantasy']",Hardcover,Childrens
1008,Practical Magic,Alice Hoffman (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490354120l/22896._SY475_.jpg,3.77,English,9.78E+12,"['Fantasy', 'Fiction', 'Magical Realism', 'Romance', 'Witches', 'Magic', 'Paranormal', 'Chick Lit', 'Adult', 'Adult Fiction']",Paperback,Fantasy
1009,Blue Moon,Alyson Noel (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362336365l/6134826.jpg,3.61,English,9.78E+12,"['Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Supernatural', 'Paranormal Romance', 'Fiction', 'Magic', 'Urban Fantasy', 'Teen']",Paperback,Young Adult
1010,"Life, the Universe and Everything",Douglas Adams,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333577589l/8694.jpg,4.2,English,9.78E+12,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Science Fiction Fantasy', 'Classics', 'Audiobook', 'Adventure', 'Novels']",Paperback,Science Fiction
1011,For One More Day,Mitch Albom (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438705425l/10929._SX318_.jpg,4.1,English,9.78E+12,"['Fiction', 'Inspirational', 'Contemporary', 'Adult', 'Adult Fiction', 'Novels', 'Family', 'Fantasy', 'Drama', 'Self Help']",Hardcover,Fiction
1012,Tropic of Cancer,"Henry Miller, Jiří Níl (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408753140l/249.jpg,3.68,English,9.78E+12,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Banned Books', 'Erotica', '20th Century', 'Literary Fiction', 'France']",Paperback,Fiction
1013,Till We Have Faces,C.S. Lewis,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381692105l/17343.jpg,4.16,English,1.00E+13,"['Fiction', 'Fantasy', 'Classics', 'Mythology', 'Christian', 'Religion', 'Christianity', 'Literature', 'Christian Fiction', 'Philosophy']",Paperback,Fiction
1014,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney (Illustrator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327908992l/693208.jpg,4.1,English,9.78E+12,"['Young Adult', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Humor', 'Coming Of Age', 'Teen', 'School', 'Audiobook', 'Cultural']",Hardcover,Young Adult
1015,Bloodfever,Karen Marie Moning (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302566396l/344262.jpg,4.28,English,9.78E+12,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Fae', 'Paranormal Romance', 'Adult', 'Fiction', 'Magic', 'Supernatural']",Hardcover,Urban Fantasy
1016,"Maus: Un survivant raconte, tome 1: Mon père saigne l'histoire",Art Spiegelman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528405439l/40490167._SY475_.jpg,4.35,French,9.78E+12,"['Graphic Novels', 'Comics', 'History', 'Nonfiction', 'Memoir', 'Holocaust', 'Biography', 'Historical', 'War', 'Graphic Novels Comics']",Paperback,Graphic Novels
1017,Awakened,"P.C. Cast (Goodreads Author), Kristin Cast (Goodreads Author)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1307744664l/8652190.jpg,4.01,English,9.78E+12,"['Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Supernatural', 'Paranormal Romance', 'Fiction', 'Urban Fantasy', 'Magic']",Hardcover,Young Adult
1018,A Scanner Darkly,Philip K. Dick,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388737865l/14817.jpg,4.01,English,9.78E+12,"['Science Fiction', 'Fiction', 'Dystopia', 'Science Fiction Fantasy', 'Novels', 'Classics', 'Cyberpunk', 'Thriller', 'Mystery', 'Crime']",Paperback,Science Fiction
1019,The Way of Shadows,Brent Weeks (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327881551l/3227063.jpg,4.14,English,9.78E+12,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Magic', 'High Fantasy', 'Adventure', 'Science Fiction Fantasy', 'Adult', 'Dark Fantasy', 'Audiobook']",Mass Market Paperback,Fantasy
1020,The Tin Drum,"Günter Grass, Ralph Manheim (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327945103l/35743.jpg,3.96,English,9.78E+12,"['Fiction', 'Classics', 'German Literature', 'Historical Fiction', 'Literature', 'Germany', 'Magical Realism', 'Novels', 'Nobel Prize', 'War']",Paperback,Fiction
1021,Half-Blood,Jennifer L. Armentrout (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311865840l/9680718.jpg,4.13,English,9.78E+12,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Mythology', 'Paranormal Romance', 'Urban Fantasy', 'Supernatural', 'Greek Mythology', 'Magic']",Paperback,Fantasy
1022,Fall on Your Knees,Ann-Marie MacDonald,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481449709l/5174._SY475_.jpg,3.96,English,9.78E+12,"['Fiction', 'Historical Fiction', 'Canada', 'Literary Fiction', 'Historical', 'Novels', 'Canadian Literature', 'LGBT', 'Adult Fiction', 'Book Club']",Mass Market Paperback,Fiction
1023,Winter,Marissa Meyer (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057036l/13206900._SY475_.jpg,4.44,English,9.78E+12,"['Fantasy', 'Young Adult', 'Science Fiction', 'Romance', 'Retellings', 'Dystopia', 'Fiction', 'Fairy Tales', 'Audiobook', 'Adventure']",Hardcover,Fantasy
1024,The Immortal Life of Henrietta Lacks,Rebecca Skloot (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878144l/6493208.jpg,4.07,English,9.78E+12,"['Nonfiction', 'Science', 'History', 'Biography', 'Medicine', 'Audiobook', 'Book Club', 'Medical', 'Biography Memoir', 'Historical']",Hardcover,Nonfiction
1025,Archer's Voice,Mia Sheridan (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477963466l/32822135._SY475_.jpg,4.39,English,9.78E+12,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Adult', 'Disability', 'Fiction', 'Abuse', 'Drama', 'Erotica']",ebook,Romance
1026,Momo,Michael Ende,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420905611l/68811.jpg,4.32,German,9.78E+12,"['Fantasy', 'Fiction', 'Classics', 'Childrens', 'German Literature', 'Young Adult', 'Novels', 'Middle Grade', 'Literature', 'Adventure']",Paperback,Fantasy
1027,A Dirty Job,Christopher Moore (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331323415l/33456.jpg,4.05,English,9.78E+12,"['Humor', 'Fiction', 'Fantasy', 'Comedy', 'Paranormal', 'Urban Fantasy', 'Audiobook', 'Horror', 'Supernatural', 'Adult']",Hardcover,Humor
1028,Origin,Jennifer L. Armentrout (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398100888l/13644052.jpg,4.37,English,9.78E+12,"['Young Adult', 'Paranormal', 'Romance', 'Fantasy', 'Aliens', 'Science Fiction', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'New Adult']",Paperback,Young Adult
1029,The Forty Rules of Love,Elif Shafak (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442161289l/6642715._SY475_.jpg,4.14,English,1.00E+13,"['Fiction', 'Novels', 'Historical Fiction', 'Romance', 'Philosophy', 'Turkish Literature', 'Spirituality', 'Turkish', 'Literature', 'Religion']",Hardcover,Fiction
1030,Switched,Amanda Hocking (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352379430l/12180581.jpg,3.88,English,9.78E+12,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Fiction', 'Urban Fantasy', 'Paranormal Romance', 'Magic', 'Supernatural', 'Young Adult Fantasy']",ebook,Fantasy
1031,A Town Like Alice,Nevil Shute,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327957610l/107301.jpg,4.14,English,9.78E+12,"['Fiction', 'Historical Fiction', 'Classics', 'Australia', 'Romance', 'War', 'Historical', 'World War II', 'Literature', 'Novels']",Paperback,Fiction
1032,Kushiel's Dart,Jacqueline Carey (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328168291l/153008.jpg,4.01,English,9.78E+12,"['Fantasy', 'Romance', 'Fiction', 'Epic Fantasy', 'Erotica', 'Adult', 'Science Fiction Fantasy', 'High Fantasy', 'BDSM', 'LGBT']",Paperback,Fantasy
1033,Stones from the River,Ursula Hegi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366513909l/77163.jpg,4.09,English,9.78E+12,"['Fiction', 'Historical Fiction', 'World War II', 'Germany', 'Holocaust', 'Historical', 'War', 'Literary Fiction', 'Adult Fiction', 'Book Club']",Paperback,Fiction
1034,Una Historia de Ayer,Sergio Cobo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425082901l/25036229.jpg,4.69,English,B00IUPH39I,"['Thriller', 'Suspense', 'Mystery', 'Drama', 'Noir', 'Magical Realism', 'Spanish Literature', 'Fiction', 'Crime']",Kindle Edition,Thriller
1035,"More Than Love, A Husband's Tale",Peter B. Forster (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577193942l/49823970._SY475_.jpg,4.31,English,B082ZXXN48,"['Drama', 'Contemporary', 'Fiction', 'Novels']",Kindle Edition,Drama
1036,Journey to the Center of the Earth,Jules Verne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389754903l/32829.jpg,3.86,English,9.78E+12,"['Classics', 'Science Fiction', 'Fiction', 'Adventure', 'Fantasy', 'France', 'Literature', 'Novels', 'Audiobook', '19th Century']",Paperback,Classics
1037,Inkspell,"Cornelia Funke (Goodreads Author), Anthea Bell (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395358683l/28195.jpg,3.91,English,9.78E+12,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure', 'Magic', 'Books About Books', 'Young Adult Fantasy', 'German Literature']",Hardcover,Fantasy
1038,The Complete Persepolis,"Marjane Satrapi, Mattias Ripa (Translator, Part 1), Blake Ferris (Translator, Part 2), Anjali Singh (Translator, Parts 3 and 4)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327876995l/991197.jpg,4.39,English,9.78E+12,"['Graphic Novels', 'Nonfiction', 'Comics', 'Memoir', 'Biography', 'History', 'Feminism', 'Graphic Novels Comics', 'Iran', 'Autobiography']",Paperback,Graphic Novels
1039,Zorba the Greek,"Nikos Kazantzakis, Carl Wildman (Translator), Nikos Kazancakis",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542885673l/53639._SY475_.jpg,4.07,English,9.78E+12,"['Fiction', 'Classics', 'Philosophy', 'Novels', 'Literature', 'Greece', 'Historical Fiction', '20th Century', 'Literary Fiction', 'Unfinished']",Paperback,Fiction
1040,The Turn of the Screw,Henry James,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567172392l/12948._SY475_.jpg,3.43,English,9.78E+12,"['Classics', 'Horror', 'Fiction', 'Gothic', 'Mystery', 'Literature', '19th Century', 'Ghosts', 'Audiobook', 'Paranormal']",Paperback,Classics
1041,Lady Midnight,Cassandra Clare (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460477682l/25494343.jpg,4.4,English,9.78E+12,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Urban Fantasy', 'Young Adult Fantasy', 'Fiction', 'Magic', 'Angels', 'Vampires']",Hardcover,Fantasy
1042,The Crying of Lot 49,Thomas Pynchon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375727632l/2794.jpg,3.69,English,9.78E+12,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Mystery', 'Literary Fiction', '20th Century', 'Contemporary', 'The United States Of America']",Paperback,Fiction
1043,Forever,Maggie Stiefvater (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1285771367l/9409458.jpg,3.9,English,1.00E+13,"['Young Adult', 'Fantasy', 'Romance', 'Paranormal', 'Werewolves', 'Fiction', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Wolves']",Hardcover,Young Adult
1044,Jaws,Peter Benchley,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533963881l/126232._SY475_.jpg,3.97,English,9.78E+12,"['Horror', 'Fiction', 'Thriller', 'Classics', 'Suspense', 'Adventure', 'Mystery', 'Drama', 'Novels', 'Animals']",Hardcover,Horror
1045,"Dodging Satan: My Irish/Italian, Sometimes Awesome, But Mostly Creepy, Childhood",Kathleen Zamboni McCormick (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448816156l/28009303._SY475_.jpg,4.31,English,B0187OW2OM,"['Drama', 'Contemporary', 'Book Club', 'Epic', 'Fiction', 'Novels']",Kindle Edition,Drama
1046,Starcrossed,Josephine Angelini (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358266716l/9462795.jpg,4.05,English,9.78E+12,"['Fantasy', 'Young Adult', 'Mythology', 'Romance', 'Paranormal', 'Greek Mythology', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Fiction']",Hardcover,Fantasy
1047,Outliers: The Story of Success,Malcolm Gladwell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344266315l/3228917.jpg,4.16,English,9.78E+12,"['Nonfiction', 'Psychology', 'Business', 'Self Help', 'Sociology', 'Science', 'Audiobook', 'Personal Development', 'Economics', 'Leadership']",Hardcover,Nonfiction
1048,The Waves,Virginia Woolf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439492320l/46114._SY475_.jpg,4.15,English,9.78E+12,"['Classics', 'Fiction', 'Literature', 'Novels', 'British Literature', '20th Century', 'Literary Fiction', 'Poetry', 'Modern Classics', 'English Literature']",Paperback,Classics
1049,And the Mountains Echoed,Khaled Hosseini (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358190204l/16115612.jpg,4.05,English,9.78E+12,"['Fiction', 'Historical Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'Novels', 'Book Club', 'Literary Fiction', 'Historical', 'Drama']",Hardcover,Fiction
1050,Ubik,"Philip K. Dick, David Alabort (Translator), Manuel Espín (Translator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327995569l/22590.jpg,4.08,Spanish,9.79E+12,"['Science Fiction', 'Fiction', 'Classics', 'Mystery', 'Novels', 'Science Fiction Fantasy', 'Fantasy', 'Speculative Fiction', 'American', 'Audiobook']",Paperback,Science Fiction
1051,The Decameron,"Giovanni Boccaccio, G.H. McWilliam (Editor/Translator/Introduction)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472027832l/51799._SY475_.jpg,3.88,English,9.78E+12,"['Classics', 'Fiction', 'Short Stories', 'Literature', 'Italian Literature', 'Italy', 'Medieval', 'Historical Fiction', '14th Century', 'School']",Paperback,Classics
1052,The Color of Water: A Black Man's Tribute to His White Mother,James McBride (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401311300l/29209.jpg,4.09,English,9.78E+12,"['Nonfiction', 'Memoir', 'Biography', 'African American', 'Race', 'Biography Memoir', 'School', 'Autobiography', 'Book Club', 'Classics']",Paperback,Nonfiction
1053,Brave New World / Brave New World Revisited,"Aldous Huxley, Christopher Hitchens (Foreword)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331315450l/5479.jpg,4.17,English,9.78E+12,"['Classics', 'Fiction', 'Science Fiction', 'Dystopia', 'Literature', 'Novels', 'Fantasy', 'Philosophy', 'Science Fiction Fantasy', 'Politics']",Paperback,Classics
1054,Before I Go to Sleep,S.J. Watson (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358353512l/9736930.jpg,3.89,English,9.78E+12,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Crime', 'Psychological Thriller', 'Adult', 'Contemporary', 'Adult Fiction']",Hardcover,Fiction
1055,Germinal,"Émile Zola, Roger Pearson (Translator, Introduction)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388208755l/28407.jpg,4.15,English,9.78E+12,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Historical Fiction', '19th Century', 'Novels', 'Roman', 'Classic Literature']",Paperback,Classics
1056,Mother Night,Kurt Vonnegut Jr.,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344621657l/9592.jpg,4.2,English,9.78E+12,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'War', 'Novels', 'Humor', 'Science Fiction', 'American', '20th Century']",Paperback,Fiction
1057,Destined for an Early Grave,Jeaniene Frost (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315175949l/5604848.jpg,4.33,English,9.78E+12,"['Vampires', 'Paranormal', 'Urban Fantasy', 'Paranormal Romance', 'Romance', 'Fantasy', 'Adult', 'Fiction', 'Supernatural', 'Ghosts']",Mass Market Paperback,Vampires
1058,A Room of One's Own,Virginia Woolf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883012l/18521.jpg,4.16,English,9.78E+12,"['Classics', 'Nonfiction', 'Feminism', 'Essays', 'Writing', 'Philosophy', 'Literature', 'Womens', '20th Century', 'British Literature']",Paperback,Classics
1059,The Tale of Despereaux,"Kate DiCamillo (Goodreads Author), Timothy Basil Ering (Illustrator)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412211823l/37190.jpg,4.04,English,9.78E+12,"['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Animals', 'Adventure', 'Classics', 'Juvenile', 'Audiobook']",Paperback,Fantasy
1060,The Rescue,Nicholas Sparks (Goodreads Author),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385055753l/3462.jpg,4.11,English,9.78E+12,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'Love', 'Drama', 'Love Story']",Paperback,Romance
